"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"RUNX3"	142.922356764674	-0.570608801016887	0.250078592131985	-2.28171790376896	0.022506000358082	0.0816294409938383
"SYF2"	746.283524159375	0.275382707795081	0.225626554186858	1.22052436951643	0.222266157166178	0.400301439200733
"RSRP1"	177.384522199695	1.09746023765606	0.188730862995374	5.81494844159623	6.06525773555031e-09	2.76716998469182e-07
"TMEM50A"	738.386077322218	-0.0386504010761688	0.159143225914101	-0.242865512208674	0.808109583049718	0.893117294291384
"MACO1"	418.849244272748	0.0967540917234258	0.136861636455663	0.706948230556705	0.479598649980198	0.64854942128377
"LDLRAP1"	279.3584883965	-0.277673466623653	0.15342782616967	-1.80979861056354	0.0703270234853157	0.186818864779935
"SELENON"	700.183181874444	0.111083625898108	0.173968170520194	0.638528447853129	0.52312974182998	0.683961444409399
"MTFR1L"	166.807794327327	-0.453620647207315	0.185917861242142	-2.43989815812539	0.0146914029808963	0.0599445238932622
"AUNIP"	209.082817796823	0.189387345057173	0.152860731257766	1.23895354613876	0.215362701973524	0.392484530190326
"PAQR7"	871.433822711798	-0.211068442469463	0.169144816463454	-1.24785640424912	0.21208364836845	0.388936627172924
"STMN1"	4091.83295606159	0.452849889859175	0.137805902208142	3.28614291988155	0.00101569461088712	0.00797353188346389
"PAFAH2"	509.478865279168	0.15752669803175	0.139059405845541	1.1328014604544	0.257297638020427	0.440873493321343
"PDIK1L"	142.673591841928	0.752053401917742	0.181998577944411	4.13219383586308	3.59317204114461e-05	0.000505472417445919
"ZNF593"	1869.87413701555	-0.806326608277903	0.306864782490513	-2.6276283701693	0.00859823929916782	0.0405184803479001
"CNKSR1"	14.4172557540555	0.0930311428162319	0.558414883631224	0.166598608925455	0.86768588831864	0.928757143193068
"CEP85"	530.828868610755	0.194288339935211	0.187187228108915	1.03793587788032	0.299299908802115	0.483423058324657
"SH3BGRL3"	2967.98551555534	-0.274418669285166	0.178411798258597	-1.5381195187967	0.124019394345178	0.272649548048831
"UBXN11"	308.426097603229	-0.0190904809408188	0.254682929750977	-0.0749578346671488	0.940248260527138	0.970179484683025
"CRYBG2"	2550.81857371844	0.312027931058891	0.115659326091228	2.69781903114994	0.00697953713630853	0.0344820311795518
"DHDDS"	1118.84749624795	-0.180587868026077	0.0948368274206472	-1.90419558453893	0.0568847165800575	0.160493776377805
"HMGN2"	11666.9795883085	0.443739145079922	0.104667774791627	4.23950108773515	2.2401710835048e-05	0.000343029415798286
"LOC101928728"	20.6404563867402	-0.225619342948755	0.475406413794471	-0.474582034238805	0.635084914111075	0.771108387330272
"ARID1A"	3142.38538377624	0.436272576844001	0.198393842800529	2.19902276545267	0.0278763035958816	0.0957253442770751
